Player_ID,Player_Name,Age,ca,pa,Nationality,Club,Corners,Crossing,Dribbling,Finishing,FirstTouch,FreeKickTaking,Heading,LongShots,LongThrows,Marking,PassingSkill,PenaltyTaking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,OffTheBall,Positioning,Teamwork,WorkRate,Acceleration,Agility,Balance,JumpingReach,NaturalFitness,Pace,Stamina,Strength,Stability,Height,LeftFoot,RightFoot,PlayerValue,Salary,RentalClub,BirthDate
2144,Heinz Lindner,32,129,129,20,297,5,2,2,2,6,10,8,2,1,1,7,3,1,6,6,14,13,10,15,6,14,12,1,12,2,13,15,10,9,14,13,14,16,9,10,12,14,187,7,20,1780616,10397,,1990-07-17
2145,Denes Dibusz,31,129,140,62,242,2,1,2,3,8,4,2,1,3,3,8,3,3,7,10,13,14,13,13,5,12,13,2,10,2,14,8,8,13,14,12,12,12,14,11,12,16,188,9,20,1685410,7161,,1990-11-16
2146,Kristoffer Zachariassen,27,129,129,5,242,10,10,11,13,13,9,10,11,3,10,12,8,12,13,13,15,15,13,12,12,14,14,12,9,15,12,15,17,12,12,12,9,17,12,18,10,14,180,9,20,2139636,6301,,1994-11-27
2147,Marcus Holmgren Pedersen,22,129,145,5,139,10,14,12,8,11,10,7,8,10,11,12,8,13,13,14,11,14,9,9,10,9,15,12,7,10,12,15,14,17,13,8,10,16,17,15,8,11,183,6,20,11114999,6999,,2000-05-21
2148,Guelor Kanga,31,129,132,53,180,12,12,14,12,16,13,5,15,3,7,16,15,8,16,17,12,11,17,10,16,9,14,17,4,10,8,7,12,14,15,14,5,11,12,13,10,12,167,10,20,347975206,9500,,1990-09-01
2149,Pione Sisto,27,129,155,23,263,13,14,15,11,15,13,7,14,3,5,13,11,7,16,11,13,7,10,7,11,10,6,16,6,14,5,8,11,15,14,14,7,14,14,11,9,8,171,14,20,2309168,15964,,1995-02-04
2150,Erik Sviatchenko,30,129,145,23,263,6,7,8,7,12,6,16,7,9,14,12,7,14,9,16,14,15,13,13,9,13,14,8,16,8,14,13,12,11,8,13,16,15,11,12,14,11,185,11,20,1783797,13443,,1991-10-04
2151,Philipp Kohn,24,129,137,34,149,2,5,4,2,10,2,6,7,8,5,11,5,6,8,11,11,13,13,12,10,11,13,4,9,3,14,14,12,12,13,13,14,15,12,14,13,13,190,10,20,3527549,7363,,1998-04-02
2152,Bernardo,33,129,134,18,97,3,3,3,5,10,4,16,5,6,13,10,5,15,12,14,14,14,13,13,11,12,12,9,12,8,13,14,14,10,11,10,16,15,12,16,17,14,192,10,20,1017145,9107,,1989-07-11
2153,Samu Saiz,31,129,138,13,97,13,12,15,12,15,13,6,13,3,5,15,10,5,16,12,14,15,15,10,15,14,14,16,8,15,6,11,12,13,14,13,4,8,12,10,7,9,173,13,20,1855348,4553,,1991-01-22
2154,Bosko Sutalo,22,129,151,9,87,7,9,11,6,12,6,13,6,11,14,12,7,14,13,15,13,15,13,14,11,11,16,9,9,9,13,12,16,13,11,13,14,15,14,13,14,13,188,10,20,5849998,8630,,2000-01-01
2155,Pedro Raul,25,129,131,11,202,7,9,11,14,11,10,15,10,10,6,12,15,7,11,11,13,12,13,13,11,12,11,9,11,14,12,13,14,14,13,13,17,14,13,13,15,14,193,7,20,1422778,1943,,1996-11-05
2156,Oscar Melendo,24,129,146,13,265,12,13,13,8,15,10,7,9,9,5,14,11,7,14,8,14,10,12,11,15,14,14,14,11,15,9,13,11,14,14,13,7,11,14,13,8,12,167,20,12,3554591,10183,,1997-08-23
2157,Myrto Uzuni,27,129,135,65,265,13,11,13,14,12,12,13,10,3,4,11,13,5,12,16,10,13,12,11,11,10,15,13,10,13,6,11,15,14,14,12,10,9,14,13,11,12,178,12,20,4848325,10923,,1995-05-31
2158,Robert Glatzel,28,129,137,10,328,4,6,11,15,13,7,17,9,6,6,11,11,6,12,12,13,15,13,13,11,12,17,12,11,14,7,12,14,11,11,13,17,12,13,14,14,15,193,10,20,3406525,24931,,1994-01-08
2159,Pawe Dawidowicz,27,129,134,3,88,6,8,10,7,11,6,14,9,7,15,11,8,15,11,15,12,14,11,12,10,12,14,8,10,5,14,14,12,11,10,13,16,14,12,13,17,13,189,8,20,3170192,7307,,1995-05-20
2160,Koray Gunter,27,129,136,10,88,4,7,8,6,11,4,14,5,7,15,11,5,16,10,14,12,16,11,12,9,12,13,7,14,5,14,15,13,12,12,13,13,14,11,14,15,13,184,11,20,3170192,28817,,1994-08-16
2161,Tomas Pina,34,129,138,13,300,7,8,11,8,13,9,12,11,8,12,13,9,14,13,17,14,16,13,15,12,13,16,9,13,10,15,16,16,10,11,9,11,12,11,14,13,16,184,12,20,347975206,15384,,1987-10-14
2162,Nolito,35,129,164,13,329,14,12,15,13,14,12,9,13,6,4,14,15,10,15,14,13,13,14,15,14,15,10,16,14,16,10,12,13,12,11,12,9,11,11,12,10,12,175,12,20,345386,9107,,1986-10-15
2163,Daniel,28,129,137,11,150,4,2,1,3,9,7,7,3,2,2,9,3,3,9,12,13,12,10,13,8,13,13,3,10,3,12,12,8,12,14,12,14,12,12,9,13,14,188,12,20,897586,5367,,1994-05-06
2164,Rodrigo Moledo,34,129,138,11,150,4,8,8,8,9,6,15,8,9,15,12,9,15,10,18,14,18,11,13,8,13,16,7,13,10,14,14,15,10,10,14,15,12,10,11,15,14,188,8,20,205253,8051,,1987-10-27
2165,Nicolo Fagioli,21,129,155,19,17,12,13,14,8,15,12,9,11,7,10,14,13,12,14,15,14,14,12,14,15,12,15,15,10,12,12,13,12,13,16,12,9,15,12,13,11,13,178,7,20,11675000,35577,,2001-02-12
2166,Vadis Odjidja-Ofoe,33,129,135,1,330,12,12,15,10,14,10,7,13,8,10,15,8,12,15,12,13,14,12,11,15,11,13,14,11,12,11,13,14,9,13,17,11,8,11,13,17,12,185,8,20,1457704,29999,,1989-02-21
2167,Jordan Torunarigha,24,129,142,10,330,4,10,13,7,12,5,16,8,13,12,13,8,16,13,16,12,17,13,10,13,10,15,13,9,11,11,11,12,14,12,15,16,14,14,13,15,10,191,20,9,6410744,12499,,1997-08-07
2168,Daniel James,24,129,149,58,107,4,11,13,7,11,4,5,8,2,5,8,10,6,11,14,10,16,6,9,7,5,15,12,4,12,6,16,18,19,16,12,6,15,19,16,5,9,171,8,20,12334360,57996,39,1997-11-10
2169,Diego Llorente,28,129,153,13,107,3,6,10,6,13,3,13,6,10,13,14,9,15,14,13,15,17,14,11,14,12,12,8,10,9,13,15,15,12,10,9,13,13,15,14,13,9,186,13,20,8060759,63795,,1993-08-16
2170,Ruben Pardo,29,129,136,13,303,14,14,13,9,14,16,4,14,2,7,14,12,8,16,8,13,13,14,13,16,12,13,14,10,13,9,14,14,11,12,12,10,12,11,12,10,12,181,16,20,2734302,10582,,1992-10-22
2171,Danny Ward,29,129,145,58,35,3,3,1,1,10,7,1,3,1,1,11,2,1,10,12,13,13,13,13,10,12,14,1,10,1,12,12,11,12,12,12,12,13,11,13,13,13,193,8,20,5131270,40597,,1993-06-22
2172,Bryan Ruiz,36,129,158,28,331,15,16,16,12,16,15,11,13,3,6,16,16,8,16,7,13,8,15,8,16,15,11,16,10,15,8,12,9,11,12,12,10,10,9,10,11,13,188,20,12,126969,17891,,1985-08-18
2173,Kellyn Acosta,27,129,137,36,55,13,10,11,9,11,13,10,14,11,12,14,6,12,12,11,11,9,11,12,13,12,9,8,8,11,11,15,14,14,13,14,10,11,14,15,9,12,178,15,20,3921679,23558,,1995-07-24
2174,Jonas Martin,32,129,131,2,90,10,12,14,12,14,12,11,13,11,13,14,13,12,15,15,13,13,12,12,13,14,14,12,13,12,13,13,15,13,13,14,10,11,12,14,14,13,184,5,20,347975206,15502,,1990-04-09
2175,Giovanni Gonzalez,27,129,132,17,187,7,12,12,13,11,11,9,10,13,12,11,6,11,12,13,11,12,10,12,10,12,12,11,13,15,11,13,16,15,14,9,8,15,13,14,10,13,173,10,20,4878009,12637,,1994-09-20
2176,Jaume Costa,34,129,145,13,187,12,14,11,7,12,8,7,10,13,13,12,6,14,12,15,14,15,12,13,11,13,15,11,6,14,13,16,16,12,14,15,6,14,12,15,10,13,171,20,8,312630,8491,,1988-03-18
2177,Martin Valjent,26,129,141,22,187,4,8,7,7,12,4,15,4,7,14,12,5,14,10,13,13,12,13,13,11,13,10,11,10,9,14,13,13,12,12,13,13,13,13,14,15,14,186,10,20,3395807,8491,,1995-12-11
2178,Stefan Ortega,29,129,134,10,1,3,1,2,3,11,6,7,1,1,2,12,2,1,11,10,12,12,12,12,11,12,14,5,13,5,11,12,13,11,12,13,14,14,9,12,13,16,185,8,20,1383669,23198,,1992-11-06
2179,Dael Fry,24,129,148,6,332,4,10,9,8,11,4,16,7,10,14,11,6,15,12,12,13,12,13,12,9,12,13,4,13,10,12,14,14,11,12,12,16,13,13,15,14,13,194,9,20,6735945,6380,,1997-08-30
2180,Jese,29,129,152,13,163,13,9,15,13,15,12,8,13,5,4,13,14,6,16,14,13,12,12,8,14,9,11,15,12,14,6,10,11,13,13,12,9,9,13,13,11,8,178,14,20,4625212,25000,,1993-02-26
2181,Martin Ellingsen,27,129,132,5,308,13,14,11,9,14,11,9,13,6,12,15,13,12,14,10,15,10,16,14,14,14,14,10,12,12,12,13,11,9,11,12,10,13,10,14,12,14,180,20,10,851528,1513,,1995-05-04
2182,Stephy Mavididi,24,129,140,6,70,4,7,14,14,12,4,14,11,1,3,11,9,5,13,12,13,12,13,12,10,12,13,9,5,14,8,13,14,15,12,14,14,13,15,15,14,13,182,8,20,4108191,6898,,1998-05-31
2183,Talles Magno,20,129,160,11,333,6,10,15,12,13,8,12,11,4,6,12,11,6,16,10,12,12,13,9,13,11,14,17,10,13,5,11,12,14,13,11,13,15,14,13,11,13,186,13,20,9045422,23227,,2002-06-26
2184,Emil Krafth,27,129,129,40,40,8,13,11,7,11,9,12,10,10,12,12,7,13,13,11,13,13,12,12,14,12,13,8,8,12,13,13,14,14,13,15,12,12,15,14,13,13,184,8,20,2114704,40597,,1994-08-02
2185,Kristijan Lovric,26,129,138,9,268,8,12,12,13,11,17,10,16,5,4,11,15,5,12,13,11,13,11,10,12,12,14,13,10,13,5,10,12,13,12,11,13,13,14,11,13,11,186,15,20,2375998,5752,,1995-12-01
2186,Grant Hanley,30,129,140,27,245,6,6,8,6,9,6,16,6,8,14,10,6,15,9,16,14,16,10,12,6,11,16,8,18,8,14,17,14,14,8,11,15,10,14,14,17,14,191,7,20,7158167,34798,,1991-11-20
2187,Morgan Gibbs-White,22,129,155,6,76,13,12,14,11,14,8,9,11,5,6,15,10,9,15,12,13,9,13,12,16,12,13,16,8,14,8,13,14,13,15,14,10,11,14,12,12,11,178,8,20,33331385,57996,,2000-01-27
2188,Fernandinho,36,129,135,11,,8,12,14,13,13,13,7,13,9,7,12,15,5,14,9,13,12,12,13,11,13,11,15,9,15,8,14,14,15,15,10,7,12,15,15,6,12,171,20,5,0,0,,1985-11-25
2189,Nicolas De Preville,31,129,135,2,,10,12,14,12,14,12,12,14,5,3,13,11,5,14,11,13,14,11,13,14,11,15,13,8,13,4,14,15,14,13,10,10,13,13,14,11,13,182,10,20,0,0,,1991-01-08
2190,Ryan Thomas,27,129,135,88,,11,11,14,6,14,8,10,10,7,7,15,13,5,16,10,14,8,13,12,12,13,15,9,8,16,11,14,16,13,15,13,9,9,13,14,9,12,174,10,20,0,0,,1994-12-20
2191,Lucas Fernandes,24,129,150,11,334,13,13,13,10,13,11,8,14,7,7,14,12,8,16,11,12,11,13,12,14,13,12,13,10,13,7,12,13,13,13,15,12,8,13,12,8,12,176,10,20,7792090,1747,232,1997-09-20
2192,Sebastian Blanco,34,129,144,8,203,11,13,14,13,14,11,4,13,4,9,12,13,9,14,15,10,11,11,10,13,10,16,14,12,13,12,13,16,13,15,12,4,16,13,13,9,12,168,11,20,347975206,33117,,1988-03-15
2193,Felipe Mora,28,129,142,57,203,9,10,11,14,13,9,14,9,5,6,12,13,7,12,11,14,13,12,13,12,12,14,11,8,14,6,12,13,13,13,13,11,16,13,15,13,12,176,12,20,4586659,18516,,1993-08-02
2194,Marco van Ginkel,29,129,149,7,41,8,11,12,9,13,9,13,13,8,10,15,8,8,15,12,14,11,13,14,14,13,17,11,13,14,11,15,16,12,12,13,13,15,12,12,12,16,186,11,20,3750029,23972,,1992-12-01
2195,Erick Gutierrez,27,129,138,42,41,12,12,8,10,13,9,7,11,13,11,15,12,11,14,8,13,14,14,13,15,14,13,15,12,10,10,15,14,12,13,14,9,15,12,12,11,14,181,20,12,4424623,16781,,1995-06-15
2196,Ramadan Sobhi,25,129,148,4,224,14,11,15,12,14,9,10,10,4,6,13,15,9,16,14,14,13,11,9,14,11,14,17,10,14,9,11,13,13,14,13,12,15,14,13,13,11,183,13,20,8315997,31318,,1997-01-23
2197,Abdellah Zoubir,30,129,131,2,335,12,13,15,11,15,11,8,12,6,5,13,11,6,15,7,11,8,13,8,14,9,9,14,9,13,6,10,13,14,15,13,11,14,15,14,11,7,180,8,20,1203209,3961,,1991-12-05
2198,Radja Nainggolan,34,129,170,1,99,5,11,12,13,14,11,7,16,3,11,14,10,15,14,18,14,18,13,12,14,13,20,12,16,14,11,14,16,9,12,13,9,10,11,10,14,12,176,11,20,783863,40040,,1988-05-04
2199,Michael Frey,28,129,135,34,99,4,8,11,15,10,7,14,13,3,8,13,10,11,11,17,14,16,13,14,10,13,18,9,9,13,11,15,15,12,9,14,14,16,12,14,16,11,190,13,20,13859999,7499,,1994-07-19
2200,Selim Amallah,25,129,132,26,336,11,11,13,10,13,12,5,13,11,10,13,8,13,14,11,13,13,14,14,13,14,12,12,11,15,8,14,12,14,12,7,5,13,13,14,7,12,186,8,20,4942222,8000,,1996-11-16
2201,Leonel Miranda,28,129,133,8,190,13,12,13,11,14,11,7,12,4,9,14,11,10,13,12,13,8,15,13,14,13,12,12,12,13,13,14,14,13,14,11,6,13,13,13,9,13,170,12,20,5278220,17395,,1994-01-07
2202,Ivi Lopez,28,129,130,13,337,11,12,13,11,13,16,9,13,5,6,13,15,7,14,12,13,14,14,13,14,13,13,15,12,14,8,9,11,14,12,13,9,12,13,12,9,11,174,14,20,1755588,3647,,1994-06-29
2203,Tom Krau,21,129,151,10,21,4,8,12,9,13,11,7,12,4,12,13,12,16,13,15,13,17,12,12,12,12,17,12,11,12,12,15,16,12,12,13,10,17,13,15,11,15,182,11,20,10440000,19177,161,2001-06-22
2204,Jimmy Cabot,28,129,134,2,93,13,12,14,10,13,10,5,10,4,11,13,10,10,14,7,12,11,12,11,12,11,15,15,8,13,10,11,13,14,15,8,2,14,14,15,6,12,164,10,20,5634640,14310,,1994-04-18
2205,Kevin Danso,23,129,142,20,93,5,7,8,10,9,5,15,7,14,13,12,10,13,10,13,12,15,11,10,8,11,15,7,10,13,11,12,14,13,12,14,17,16,16,13,15,14,190,10,20,5612540,14999,,1998-09-19
2206,Wesley Hoedt,28,129,141,7,141,7,9,10,12,12,12,16,11,6,14,13,8,16,13,15,13,13,14,9,14,10,12,13,15,9,14,18,18,10,11,15,16,16,11,13,15,10,192,20,7,5555384,19999,,1994-03-06
2207,Marcos Leonardo,19,129,170,11,204,4,8,11,15,13,5,11,10,8,5,11,10,4,12,12,14,12,15,13,10,12,13,13,11,14,5,12,14,15,14,12,11,12,13,14,13,13,174,10,20,29735915,11560,,2003-05-02
2208,Cristian Espinoza,27,129,145,8,338,14,15,13,10,10,11,7,12,4,6,12,11,4,12,8,11,14,13,12,12,11,14,13,6,14,7,15,13,16,15,12,7,15,15,14,10,12,176,8,20,5654718,24528,,1995-04-03
2209,Jordan Morris,27,129,130,36,131,8,12,12,13,11,7,12,12,7,6,11,12,4,11,12,8,12,9,12,9,10,15,11,9,12,10,14,14,15,13,13,10,12,17,15,14,12,183,10,20,3320243,26566,,1994-10-26
2210,Joao Paulo,31,129,130,11,131,13,13,14,12,14,14,10,13,11,10,14,13,11,14,11,13,12,12,13,13,14,11,12,12,12,11,13,13,13,13,14,7,8,12,13,12,13,171,9,20,347975206,24883,,1991-03-08
2211,Petar Musa,24,129,142,9,23,6,6,9,14,13,4,14,12,7,7,12,13,6,11,15,13,16,13,14,13,12,14,12,7,13,7,14,13,13,11,16,15,12,14,14,15,13,190,12,20,4028700,18450,,1998-03-04
2212,Tiago Gouveia,21,129,148,12,23,10,12,15,13,14,6,9,12,8,4,12,8,10,15,14,13,12,12,11,14,12,15,17,6,15,8,8,13,14,14,12,8,14,14,13,12,12,176,10,20,11320000,3568,363,2001-06-18
2213,Moi Elyounoussi,27,129,135,5,42,11,12,13,13,15,12,10,12,5,7,13,9,10,14,11,13,11,13,10,13,12,14,13,11,15,8,13,13,12,15,11,7,13,11,14,8,13,178,12,20,8458820,69595,,1994-08-04
2214,David Pavelka,31,129,135,43,339,9,10,12,9,13,10,12,13,7,12,14,13,14,13,14,11,16,15,16,13,14,12,10,13,12,13,16,15,11,12,14,12,16,11,15,11,16,185,20,8,2698148,10150,,1991-05-18
2215,Ladislav Krejci,30,129,140,43,339,13,13,14,9,12,13,8,9,4,6,13,13,10,14,8,11,11,11,12,13,10,12,14,10,14,7,15,15,14,13,12,8,10,14,14,10,10,178,20,9,3665688,4507,,1992-07-05
2216,Dimitris Nikolaou,23,129,143,44,166,6,7,7,7,10,6,13,8,9,14,11,9,15,11,15,14,15,12,15,6,14,14,7,13,7,14,13,13,12,12,14,15,13,12,15,14,13,188,20,5,5052142,32115,,1998-08-13
2217,Daniele Verde,26,129,135,19,166,14,14,15,12,14,13,6,12,4,4,14,13,5,16,11,12,13,11,9,13,12,15,15,7,12,4,10,12,15,15,14,5,14,13,11,9,12,168,20,9,3518373,14230,,1996-06-20
2218,Jakob Jantscher,33,129,132,20,340,15,13,12,14,13,14,8,14,7,9,13,14,9,12,8,12,10,12,9,13,12,10,13,15,16,4,14,12,12,11,12,12,13,13,12,9,17,181,17,20,347975206,12759,,1989-01-08
2219,Jon Stankovic,26,129,130,15,340,4,6,10,6,13,4,16,6,11,13,13,7,13,11,14,12,14,14,13,11,14,13,6,14,12,14,13,13,12,12,15,15,14,12,12,12,14,190,8,20,4462671,7109,,1996-01-14
2220,Pierre Lees-Melou,29,129,135,2,228,13,11,13,10,13,12,5,14,5,7,16,11,10,14,12,12,13,14,13,14,12,17,12,14,13,13,14,16,12,12,12,7,15,12,15,12,13,185,10,20,4293058,40597,,1993-05-25
2221,Islam Slimani,34,129,156,25,228,8,10,11,14,12,9,16,8,5,5,14,13,8,12,17,16,18,14,12,13,14,16,13,12,14,8,15,15,10,11,15,15,12,11,11,15,13,188,11,20,656680,13768,,1988-06-18
2222,Serhou Guirassy,26,129,135,2,61,6,9,11,14,12,10,15,11,5,5,13,13,6,12,12,13,15,11,8,11,12,13,14,6,12,6,15,14,13,12,15,15,14,15,14,15,13,187,10,20,4615653,22998,132,1996-03-12
2223,Jeremy Doku,20,129,170,1,61,11,11,15,10,14,8,5,8,5,5,12,14,7,16,14,12,18,11,9,6,8,12,16,6,11,7,11,14,16,15,5,5,16,17,12,10,10,171,10,20,100263256,14999,,2002-05-27
2224,Arnaud Kalimuendo,20,129,155,2,61,7,9,14,15,13,7,11,11,6,7,12,12,7,14,7,13,13,14,12,13,14,15,14,8,15,6,12,14,15,15,13,8,13,14,13,12,13,175,8,20,23880000,25000,,2002-01-20
2225,Niclas Fullkrug,29,129,143,10,196,7,9,13,13,12,14,15,13,6,7,10,14,6,11,14,13,16,13,12,10,11,11,12,12,12,7,12,14,13,11,14,16,11,13,12,15,11,189,12,20,3936650,37499,,1993-02-09
2226,Nacho,33,129,145,13,341,8,14,11,9,11,8,7,13,14,12,12,5,12,13,14,15,14,12,13,12,13,13,11,13,14,11,15,15,14,14,13,8,15,14,14,11,12,174,20,7,347975206,10582,,1989-03-07
2227,Luis Alfonso Rodriguez,31,129,136,42,78,12,11,12,10,12,8,10,8,7,11,12,10,11,13,10,12,12,13,12,13,14,10,13,10,14,12,14,16,14,15,13,10,11,14,12,10,14,175,10,20,649333,15577,,1991-01-21
2228,Javier Aquino,32,129,142,42,78,7,13,15,10,11,8,6,8,7,11,13,12,12,13,12,12,13,13,12,13,13,16,14,10,15,11,12,13,12,12,11,6,14,12,13,8,12,168,13,20,952167,29084,,1990-02-11
2229,Stefan Posch,25,129,138,20,63,5,9,9,6,11,5,13,6,10,13,11,9,14,11,8,13,14,16,12,9,13,12,5,10,6,12,16,10,13,13,12,16,14,14,14,12,14,189,12,20,3178596,21999,47,1997-05-14
2230,Tomas Rincon,34,129,141,75,167,4,6,10,6,13,4,13,9,4,15,12,6,16,11,19,15,18,11,13,9,12,19,5,13,10,16,15,17,11,10,17,10,16,11,15,15,14,177,10,20,295640,115067,,1988-01-13
2231,Emil Audero,25,129,138,19,167,3,1,2,2,6,5,6,2,1,1,10,2,1,6,12,13,13,12,11,9,13,15,10,15,1,13,15,13,12,13,13,15,18,12,12,13,12,192,10,20,2641827,28461,,1997-01-18
2232,Tommaso Augello,27,129,134,19,167,9,15,12,9,13,4,6,11,16,13,13,6,13,13,10,13,12,11,11,12,11,13,10,6,15,12,15,17,13,13,12,10,16,13,16,13,14,180,20,10,3293477,8846,,1994-08-30
2233,Luigi Sepe,31,129,140,19,197,1,3,3,1,10,3,8,1,2,1,11,3,1,9,13,13,12,13,14,11,12,13,4,10,2,14,12,12,13,13,14,14,12,12,14,12,14,185,20,7,1966106,32115,,1991-05-08
2234,Lassana Coulibaly,26,129,135,29,197,7,8,15,8,12,7,13,8,6,11,12,8,16,9,15,15,16,11,12,11,12,10,6,8,15,14,15,16,15,13,16,12,14,13,17,15,13,183,8,20,3346314,14806,,1996-04-10
2235,Federico Fazio,35,129,150,8,197,3,3,13,8,13,3,17,3,3,15,12,6,15,13,14,14,15,12,11,12,11,16,12,16,9,13,13,13,9,7,12,17,16,12,12,17,14,195,12,20,347975206,35577,,1987-03-17
2236,Tolgay Arslan,31,129,140,10,79,11,13,13,7,14,11,10,11,6,12,13,11,12,14,12,13,14,14,10,14,12,14,12,9,11,13,15,14,13,14,12,10,14,12,12,12,12,180,12,20,1421404,14808,,1990-08-16
2237,Adam Masina,28,129,139,26,79,8,12,11,8,11,9,14,9,14,12,12,7,14,11,15,13,14,11,12,11,12,14,12,14,13,10,13,14,13,12,14,14,14,13,17,14,14,191,20,6,9891439,23846,,1994-01-02
2238,Fernando Zampedri,34,129,132,8,168,6,8,11,16,12,7,14,11,7,5,12,16,6,13,16,13,13,14,13,9,13,14,12,8,15,8,12,14,11,11,13,14,13,12,13,16,15,185,10,20,347975206,9688,,1988-02-14
2239,Andre Almeida,22,129,148,12,19,12,14,15,10,13,12,5,14,5,7,13,12,8,14,10,12,12,13,12,14,15,14,12,8,13,11,14,11,13,13,15,6,14,13,13,10,12,176,12,20,8879999,10620,,2000-05-30
2240,Lukas Hejda,32,129,130,43,229,6,5,9,6,9,4,17,5,9,15,8,8,14,8,14,11,13,11,12,9,11,15,13,10,13,14,13,11,14,9,17,16,15,13,15,16,15,189,8,20,347975206,6902,,1990-03-09
2241,Pavel Bucha,24,129,135,43,229,11,8,16,14,16,11,10,10,6,6,13,14,7,14,15,12,15,13,13,12,13,13,15,7,13,9,9,12,13,14,12,8,12,12,14,10,11,173,13,20,4559425,3654,,1998-03-11
2242,Pepe Reina,39,129,175,13,27,3,2,2,1,10,8,6,2,2,1,13,4,3,12,10,18,13,16,10,14,12,20,7,17,3,12,14,14,8,8,12,14,20,9,13,13,12,188,14,20,235490,10968,,1982-08-31
2243,Fer Nino,21,129,154,13,27,11,9,13,16,13,11,14,11,9,8,11,13,7,11,16,13,12,14,14,10,12,13,12,11,14,8,14,14,12,10,8,16,11,13,14,14,14,190,8,20,14550000,8873,,2000-10-24
2244,Gaston Ramirez,31,129,145,17,342,13,13,14,11,14,14,10,10,8,8,14,14,6,15,15,14,9,10,11,15,13,14,16,12,13,10,11,9,12,13,14,10,12,12,11,10,11,183,20,10,1364969,22316,,1990-12-02
2245,Chiquinho,22,129,150,12,28,10,14,16,12,14,7,8,11,8,7,11,11,11,15,15,12,12,10,9,13,10,13,16,8,13,6,8,14,16,15,11,10,14,14,12,11,10,179,7,20,24532252,28998,,2000-02-05
2246,Vyacheslav Karavaev,27,129,134,54,66,10,12,11,12,12,9,10,11,12,13,13,10,13,13,13,15,14,13,13,11,12,15,13,11,13,12,14,13,14,11,12,11,13,15,14,12,12,176,10,20,6257211,42131,,1995-05-20
2247,Matheus,39,129,143,11,343,10,12,15,12,12,12,10,12,14,8,10,13,7,13,15,11,15,12,10,10,13,18,15,14,14,9,12,14,14,14,10,9,15,13,12,10,15,175,20,12,347975206,15384,,1983-01-15
2248,Marnon Busch,27,128,129,10,344,9,15,10,7,10,5,7,10,14,13,10,6,12,11,14,11,16,12,13,11,13,14,10,12,13,10,13,17,13,12,15,10,14,15,14,13,16,182,10,20,1922556,6711,,1994-12-08
2249,Erik Durm,30,128,134,10,230,7,11,12,6,11,7,9,9,13,10,12,10,12,13,16,11,8,12,11,10,11,13,11,8,12,11,13,16,14,13,10,11,13,15,14,9,13,182,10,20,2461647,14999,,1992-05-12
2250,Paul Seguin,27,128,134,10,109,9,11,10,9,13,11,9,13,9,11,14,12,11,14,11,12,14,14,13,12,12,11,9,10,12,12,17,15,13,12,12,13,14,12,15,12,13,186,10,20,2414311,6499,,1995-03-29
2251,Levin Oztunali,26,128,135,10,109,11,10,14,9,13,10,8,11,12,8,11,10,10,13,15,9,10,8,9,10,7,10,13,10,9,9,14,14,15,12,15,12,17,16,15,12,10,185,12,20,2682570,12499,,1996-03-15
2252,Edimilson Fernandes,26,128,135,34,154,13,12,12,8,13,12,11,12,7,12,13,6,12,15,13,13,12,12,12,13,12,13,13,4,12,12,12,11,12,12,14,12,12,13,14,13,13,187,10,20,2816697,34614,,1996-04-15
2253,Danny da Costa,29,128,132,10,154,3,12,13,8,11,3,13,8,16,12,11,7,13,11,13,12,16,11,10,11,10,15,11,7,15,12,16,18,14,11,13,13,14,15,15,15,12,187,10,20,3335562,16300,,1993-07-13
2254,Robin Zentner,27,128,132,10,154,5,3,2,2,8,6,6,3,2,3,8,2,1,8,8,12,12,12,12,8,12,16,5,14,3,12,12,12,11,15,13,17,14,11,12,16,13,194,7,20,2943143,28766,,1994-10-28
2255,Maxim Leitsch,24,128,138,10,154,4,8,8,6,11,12,13,6,8,14,12,7,13,11,12,13,14,12,14,11,13,13,8,8,8,13,13,14,13,11,15,14,14,16,12,13,13,188,20,10,3531771,19177,,1998-05-18
2256,Asier Villalibre,24,128,142,13,31,7,11,11,13,12,8,14,12,7,7,11,16,8,12,13,13,14,12,13,11,12,15,13,14,14,13,13,16,12,12,12,12,12,13,14,15,13,184,20,11,8746774,9770,,1997-09-30
2257,Jon Morcillo,23,128,143,13,31,13,15,14,12,10,12,9,15,7,7,13,9,7,14,9,13,11,12,11,13,14,13,13,7,13,7,11,11,12,12,13,12,13,13,13,12,12,183,20,9,14008306,9770,,1998-09-15
2258,Oscar De Marcos,33,128,150,13,31,10,12,11,11,10,10,11,12,4,11,12,7,12,12,12,12,15,12,14,11,11,13,12,9,14,14,14,15,12,12,11,10,14,13,14,13,13,182,11,20,884024,9770,,1989-04-14
2259,Adam Smith,31,128,136,6,46,6,12,12,7,13,6,7,9,3,12,13,4,13,13,10,13,13,13,11,9,12,14,9,11,13,13,13,15,14,13,11,7,15,14,15,11,15,180,8,20,4567028,28998,,1991-04-29
2260,Joe Rothwell,27,128,135,6,46,13,10,15,11,13,11,6,11,4,5,11,11,11,14,8,11,12,9,10,13,9,15,14,9,14,9,14,16,17,14,14,10,16,15,12,11,12,185,12,20,14636600,34798,,1995-01-11
